State,Date,HomeValue
ND,1987.00,48318.00
ND,1987.25,48493.00
ND,1987.50,48589.00
ND,1987.75,48631.00
ND,1988.00,48632.00
ND,1988.25,48630.00
ND,1988.50,48692.00
ND,1988.75,48821.00
ND,1989.00,49036.00
ND,1989.25,49418.00
ND,1989.50,49911.00
ND,1989.75,50482.00
ND,1990.00,51058.00
ND,1990.25,51595.00
ND,1990.50,52099.00
ND,1990.75,52487.00
ND,1991.00,52849.00
ND,1991.25,53226.00
ND,1991.50,53620.00
ND,1991.75,54072.00
ND,1992.00,54650.00
ND,1992.25,55353.00
ND,1992.50,56172.00
ND,1992.75,57117.00
ND,1993.00,58210.00
ND,1993.25,59435.00
ND,1993.50,60760.00
ND,1993.75,62130.00
ND,1994.00,63470.00
ND,1994.25,64736.00
ND,1994.50,65916.00
ND,1994.75,66981.00
ND,1995.00,67934.00
ND,1995.25,68770.00
ND,1995.50,69468.00
ND,1995.75,70086.00
ND,1996.00,70742.00
ND,1996.25,71432.00
ND,1996.50,72161.00
ND,1996.75,72928.00
ND,1997.00,73702.00
ND,1997.25,74495.00
ND,1997.50,75326.00
ND,1997.75,76199.00
ND,1998.00,77088.00
ND,1998.25,78025.00
ND,1998.50,79033.00
ND,1998.75,80054.00
ND,1999.00,81016.00
ND,1999.25,81876.00
ND,1999.50,82664.00
ND,1999.75,83411.00
ND,2000.00,84167.00
ND,2000.25,84957.00
ND,2000.50,85732.00
ND,2000.75,86524.00
ND,2001.00,87381.00
ND,2001.25,88397.00
ND,2001.50,89508.00
ND,2001.75,90761.00
ND,2002.00,92220.00
ND,2002.25,93842.00
ND,2002.50,95637.00
ND,2002.75,97548.00
ND,2003.00,99494.00
ND,2003.25,101404.00
ND,2003.50,103297.00
ND,2003.75,105243.00
ND,2004.00,107293.00
ND,2004.25,109506.00
ND,2004.50,111901.00
ND,2004.75,114422.00
ND,2005.00,117022.00
ND,2005.25,119668.00
ND,2005.50,122318.00
ND,2005.75,124969.00
ND,2006.00,127591.00
ND,2006.25,130138.00
ND,2006.50,132650.00
ND,2006.75,135008.00
ND,2007.00,137194.00
ND,2007.25,139219.00
ND,2007.50,141054.00
ND,2007.75,142676.00
ND,2008.00,144093.00
ND,2008.25,145410.00
ND,2008.50,146631.00
ND,2008.75,147791.00
ND,2009.00,148939.00
ND,2009.25,150155.00
ND,2009.50,151496.00
ND,2009.75,152856.00
ND,2010.00,154269.00
ND,2010.25,155728.00
ND,2010.50,157107.00
ND,2010.75,158672.00
ND,2011.00,160588.00
ND,2011.25,162808.00
ND,2011.50,165382.00
ND,2011.75,168384.00
ND,2012.00,171854.00
ND,2012.25,175764.00
ND,2012.50,180001.00
ND,2012.75,184353.00
ND,2013.00,188679.00
ND,2013.25,192945.00
ND,2013.50,197183.00
ND,2013.75,201473.00
ND,2014.00,205845.00
ND,2014.25,210418.00
ND,2014.50,214989.00
ND,2014.75,219425.00
ND,2015.00,223549.00
ND,2015.25,227332.00
ND,2015.50,230854.00
ND,2015.75,234210.00
ND,2016.00,237478.00
ND,2016.25,240762.00
OH,1975.25,31056.00
OH,1975.50,31371.00
OH,1975.75,31738.00
OH,1976.00,32223.00
OH,1976.25,32840.00
OH,1976.50,33590.00
OH,1976.75,34436.00
OH,1977.00,35352.00
OH,1977.25,36353.00
OH,1977.50,37471.00
OH,1977.75,38716.00
OH,1978.00,40051.00
OH,1978.25,41459.00
OH,1978.50,42931.00
OH,1978.75,44426.00
OH,1979.00,45897.00
OH,1979.25,47280.00
OH,1979.50,48478.00
OH,1979.75,49436.00
OH,1980.00,50167.00
OH,1980.25,50712.00
OH,1980.50,51158.00
OH,1980.75,51561.00
OH,1981.00,51878.00
OH,1981.25,52063.00
OH,1981.50,52111.00
OH,1981.75,52037.00
OH,1982.00,51905.00
OH,1982.25,51824.00
OH,1982.50,51899.00
OH,1982.75,52208.00
OH,1983.00,52664.00
OH,1983.25,53191.00
OH,1983.50,53746.00
OH,1983.75,54246.00
OH,1984.00,54667.00
OH,1984.25,55043.00
OH,1984.50,55403.00
OH,1984.75,55762.00
OH,1985.00,56160.00
OH,1985.25,56631.00
OH,1985.50,57195.00
OH,1985.75,57851.00
OH,1986.00,58597.00
OH,1986.25,59437.00
OH,1986.50,60373.00
OH,1986.75,61401.00
OH,1987.00,62511.00
OH,1987.25,63693.00
OH,1987.50,64919.00
OH,1987.75,66147.00
OH,1988.00,67348.00
OH,1988.25,68522.00
OH,1988.50,69655.00
OH,1988.75,70727.00
OH,1989.00,71760.00
OH,1989.25,72781.00
OH,1989.50,73807.00
OH,1989.75,74833.00
OH,1990.00,75821.00
OH,1990.25,76766.00
OH,1990.50,77664.00
OH,1990.75,78577.00
OH,1991.00,79448.00
OH,1991.25,80313.00
OH,1991.50,81200.00
OH,1991.75,82147.00
OH,1992.00,83179.00
OH,1992.25,84283.00
OH,1992.50,85417.00
OH,1992.75,86581.00
OH,1993.00,87776.00
OH,1993.25,89010.00
OH,1993.50,90299.00
OH,1993.75,91636.00
OH,1994.00,92995.00
OH,1994.25,94353.00
OH,1994.50,95698.00
OH,1994.75,97024.00
OH,1995.00,98342.00
OH,1995.25,99663.00
OH,1995.50,100988.00
OH,1995.75,102344.00
OH,1996.00,103713.00
OH,1996.25,105063.00
OH,1996.50,106355.00
OH,1996.75,107568.00
OH,1997.00,108714.00
OH,1997.25,109820.00
OH,1997.50,110929.00
OH,1997.75,112080.00
OH,1998.00,113299.00
OH,1998.25,114615.00
OH,1998.50,116028.00
OH,1998.75,117550.00
OH,1999.00,119169.00
OH,1999.25,120841.00
OH,1999.50,122518.00
OH,1999.75,124176.00
OH,2000.00,125799.00
OH,2000.25,127389.00
OH,2000.50,128952.00
OH,2000.75,130491.00
OH,2001.00,132010.00
OH,2001.25,133522.00
OH,2001.50,135035.00
OH,2001.75,136557.00
OH,2002.00,138106.00
OH,2002.25,139686.00
OH,2002.50,141284.00
OH,2002.75,142930.00
OH,2003.00,144614.00
OH,2003.25,146311.00
OH,2003.50,148018.00
OH,2003.75,149727.00
OH,2004.00,151432.00
OH,2004.25,153119.00
OH,2004.50,154783.00
OH,2004.75,156431.00
OH,2005.00,158049.00
OH,2005.25,159614.00
OH,2005.50,161080.00
OH,2005.75,162401.00
OH,2006.00,163548.00
OH,2006.25,164445.00
OH,2006.50,165042.00
OH,2006.75,165342.00
OH,2007.00,165359.00
OH,2007.25,165054.00
OH,2007.50,164353.00
OH,2007.75,163241.00
OH,2008.00,161761.00
OH,2008.25,160024.00
OH,2008.50,158222.00
OH,2008.75,156539.00
OH,2009.00,155163.00
OH,2009.25,154249.00
OH,2009.50,153766.00
OH,2009.75,153505.00
OH,2010.00,153201.00
OH,2010.25,152622.00
OH,2010.50,151676.00
OH,2010.75,150513.00
OH,2011.00,149393.00
OH,2011.25,148508.00
OH,2011.50,148140.00
OH,2011.75,148352.00
OH,2012.00,149081.00
OH,2012.25,150246.00
OH,2012.50,151752.00
OH,2012.75,153459.00
OH,2013.00,155315.00
OH,2013.25,157333.00
OH,2013.50,159490.00
OH,2013.75,161722.00
OH,2014.00,163964.00
OH,2014.25,166191.00
OH,2014.50,168385.00
OH,2014.75,170594.00
OH,2015.00,172843.00
OH,2015.25,175127.00
OH,2015.50,177485.00
OH,2015.75,179920.00
OH,2016.00,182425.00
OH,2016.25,184971.00
OK,1975.25,18710.00
OK,1975.50,19142.00
OK,1975.75,19617.00
OK,1976.00,20205.00
OK,1976.25,20931.00
OK,1976.50,21768.00
OK,1976.75,22617.00
OK,1977.00,23491.00
OK,1977.25,24406.00
OK,1977.50,25412.00
OK,1977.75,26575.00
OK,1978.00,27903.00
OK,1978.25,29404.00
OK,1978.50,31043.00
OK,1978.75,32732.00
OK,1979.00,34404.00
OK,1979.25,36021.00
OK,1979.50,37546.00
OK,1979.75,38980.00
OK,1980.00,40319.00
OK,1980.25,41558.00
OK,1980.50,42682.00
OK,1980.75,43779.00
OK,1981.00,44881.00
OK,1981.25,46116.00
OK,1981.50,47547.00
OK,1981.75,49121.00
OK,1982.00,50733.00
OK,1982.25,52325.00
OK,1982.50,53849.00
OK,1982.75,55270.00
OK,1983.00,56567.00
OK,1983.25,57676.00
OK,1983.50,58549.00
OK,1983.75,59123.00
OK,1984.00,59377.00
OK,1984.25,59372.00
OK,1984.50,59238.00
OK,1984.75,59054.00
OK,1985.00,58898.00
OK,1985.25,58791.00
OK,1985.50,58753.00
OK,1985.75,58786.00
OK,1986.00,58860.00
OK,1986.25,58952.00
OK,1986.50,58927.00
OK,1986.75,58668.00
OK,1987.00,58189.00
OK,1987.25,57508.00
OK,1987.50,56634.00
OK,1987.75,55681.00
OK,1988.00,54851.00
OK,1988.25,54283.00
OK,1988.50,54054.00
OK,1988.75,54143.00
OK,1989.00,54532.00
OK,1989.25,55148.00
OK,1989.50,55906.00
OK,1989.75,56688.00
OK,1990.00,57415.00
OK,1990.25,58101.00
OK,1990.50,58778.00
OK,1990.75,59102.00
OK,1991.00,59462.00
OK,1991.25,59878.00
OK,1991.50,60324.00
OK,1991.75,60793.00
OK,1992.00,61282.00
OK,1992.25,61798.00
OK,1992.50,62358.00
OK,1992.75,63014.00
OK,1993.00,63787.00
OK,1993.25,64669.00
OK,1993.50,65629.00
OK,1993.75,66619.00
OK,1994.00,67592.00
OK,1994.25,68502.00
OK,1994.50,69325.00
OK,1994.75,70060.00
OK,1995.00,70743.00
OK,1995.25,71397.00
OK,1995.50,72068.00
OK,1995.75,72774.00
OK,1996.00,73494.00
OK,1996.25,74212.00
OK,1996.50,74915.00
OK,1996.75,75594.00
OK,1997.00,76257.00
OK,1997.25,76933.00
OK,1997.50,77647.00
OK,1997.75,78427.00
OK,1998.00,79307.00
OK,1998.25,80302.00
OK,1998.50,81398.00
OK,1998.75,82567.00
OK,1999.00,83787.00
OK,1999.25,84998.00
OK,1999.50,86174.00
OK,1999.75,87323.00
OK,2000.00,88429.00
OK,2000.25,89507.00
OK,2000.50,90561.00
OK,2000.75,91607.00
OK,2001.00,92655.00
OK,2001.25,93699.00
OK,2001.50,94746.00
OK,2001.75,95788.00
OK,2002.00,96823.00
OK,2002.25,97864.00
OK,2002.50,98912.00
OK,2002.75,99991.00
OK,2003.00,101105.00
OK,2003.25,102228.00
OK,2003.50,103377.00
OK,2003.75,104554.00
OK,2004.00,105753.00
OK,2004.25,106980.00
OK,2004.50,108242.00
OK,2004.75,109585.00
OK,2005.00,111097.00
OK,2005.25,112760.00
OK,2005.50,114570.00
OK,2005.75,116486.00
OK,2006.00,118437.00
OK,2006.25,120363.00
OK,2006.50,122222.00
OK,2006.75,124016.00
OK,2007.00,125754.00
OK,2007.25,127370.00
OK,2007.50,128734.00
OK,2007.75,129849.00
OK,2008.00,130604.00
OK,2008.25,130996.00
OK,2008.50,131137.00
OK,2008.75,131173.00
OK,2009.00,131267.00
OK,2009.25,131566.00
OK,2009.50,131959.00
OK,2009.75,132300.00
OK,2010.00,132515.00
OK,2010.25,132579.00
OK,2010.50,132469.00
OK,2010.75,132193.00
OK,2011.00,131822.00
OK,2011.25,131534.00
OK,2011.50,131620.00
OK,2011.75,132032.00
OK,2012.00,132834.00
OK,2012.25,133920.00
OK,2012.50,135302.00
OK,2012.75,136883.00
OK,2013.00,138539.00
OK,2013.25,140165.00
OK,2013.50,141653.00
OK,2013.75,143018.00
OK,2014.00,144383.00
OK,2014.25,145942.00
OK,2014.50,147737.00
OK,2014.75,149811.00
OK,2015.00,152072.00
OK,2015.25,154351.00
OK,2015.50,156416.00
OK,2015.75,158210.00
OK,2016.00,159757.00
OK,2016.25,161126.00
OR,1975.25,31145.00
OR,1975.50,31992.00
OR,1975.75,32882.00
OR,1976.00,33844.00
OR,1976.25,34976.00
OR,1976.50,36291.00
OR,1976.75,37859.00
OR,1977.00,39671.00
OR,1977.25,41687.00
OR,1977.50,43867.00
OR,1977.75,46185.00
OR,1978.00,48560.00
OR,1978.25,50936.00
OR,1978.50,53303.00
OR,1978.75,55572.00
OR,1979.00,57660.00
OR,1979.25,59486.00
OR,1979.50,60992.00
OR,1979.75,62200.00
OR,1980.00,63109.00
OR,1980.25,63726.00
OR,1980.50,64078.00
OR,1980.75,64153.00
OR,1981.00,63797.00
OR,1981.25,63129.00
OR,1981.50,62395.00
OR,1981.75,61752.00
OR,1982.00,61403.00
OR,1982.25,61510.00
OR,1982.50,61826.00
OR,1982.75,62375.00
OR,1983.00,63002.00
OR,1983.25,63449.00
OR,1983.50,63714.00
OR,1983.75,63786.00
OR,1984.00,63724.00
OR,1984.25,63602.00
OR,1984.50,63478.00
OR,1984.75,63413.00
OR,1985.00,63426.00
OR,1985.25,63424.00
OR,1985.50,63434.00
OR,1985.75,63490.00
OR,1986.00,63628.00
OR,1986.25,63846.00
OR,1986.50,64099.00
OR,1986.75,64341.00
OR,1987.00,64552.00
OR,1987.25,64776.00
OR,1987.50,64995.00
OR,1987.75,65250.00
OR,1988.00,65652.00
OR,1988.25,66301.00
OR,1988.50,67209.00
OR,1988.75,68381.00
OR,1989.00,69770.00
OR,1989.25,71415.00
OR,1989.50,73342.00
OR,1989.75,75558.00
OR,1990.00,78039.00
OR,1990.25,80728.00
OR,1990.50,83490.00
OR,1990.75,86306.00
OR,1991.00,88888.00
OR,1991.25,91250.00
OR,1991.50,93465.00
OR,1991.75,95617.00
OR,1992.00,97788.00
OR,1992.25,100038.00
OR,1992.50,102366.00
OR,1992.75,104796.00
OR,1993.00,107344.00
OR,1993.25,110042.00
OR,1993.50,112944.00
OR,1993.75,116062.00
OR,1994.00,119361.00
OR,1994.25,122763.00
OR,1994.50,126213.00
OR,1994.75,129615.00
OR,1995.00,132910.00
OR,1995.25,136059.00
OR,1995.50,139068.00
OR,1995.75,142012.00
OR,1996.00,144949.00
OR,1996.25,147916.00
OR,1996.50,150887.00
OR,1996.75,153792.00
OR,1997.00,156568.00
OR,1997.25,159136.00
OR,1997.50,161438.00
OR,1997.75,163531.00
OR,1998.00,165489.00
OR,1998.25,167425.00
OR,1998.50,169463.00
OR,1998.75,171538.00
OR,1999.00,173619.00
OR,1999.25,175691.00
OR,1999.50,177733.00
OR,1999.75,179722.00
OR,2000.00,181713.00
OR,2000.25,183764.00
OR,2000.50,185908.00
OR,2000.75,188254.00
OR,2001.00,190849.00
OR,2001.25,193640.00
OR,2001.50,196575.00
OR,2001.75,199633.00
OR,2002.00,202826.00
OR,2002.25,206195.00
OR,2002.50,209767.00
OR,2002.75,213559.00
OR,2003.00,217609.00
OR,2003.25,221987.00
OR,2003.50,226765.00
OR,2003.75,232071.00
OR,2004.00,238136.00
OR,2004.25,245118.00
OR,2004.50,253195.00
OR,2004.75,262556.00
OR,2005.00,273261.00
OR,2005.25,285287.00
OR,2005.50,298493.00
OR,2005.75,312441.00
OR,2006.00,326364.00
OR,2006.25,339510.00
OR,2006.50,351289.00
OR,2006.75,361254.00
OR,2007.00,369140.00
OR,2007.25,374745.00
OR,2007.50,377632.00
OR,2007.75,377710.00
OR,2008.00,375298.00
OR,2008.25,370802.00
OR,2008.50,364748.00
OR,2008.75,357654.00
OR,2009.00,350150.00
OR,2009.25,342804.00
OR,2009.50,335804.00
OR,2009.75,329479.00
OR,2010.00,323685.00
OR,2010.25,318048.00
OR,2010.50,312291.00
OR,2010.75,306212.00
OR,2011.00,300554.00
OR,2011.25,296022.00
OR,2011.50,293268.00
OR,2011.75,292712.00
OR,2012.00,294299.00
OR,2012.25,297986.00
OR,2012.50,303749.00
OR,2012.75,311287.00
OR,2013.00,320031.00
OR,2013.25,329617.00
OR,2013.50,339334.00
OR,2013.75,348660.00
OR,2014.00,357478.00
OR,2014.25,365861.00
OR,2014.50,374081.00
OR,2014.75,382485.00
OR,2015.00,391491.00
OR,2015.25,401370.00
OR,2015.50,412243.00
OR,2015.75,423968.00
OR,2016.00,436299.00
OR,2016.25,448949.00
PA,1975.25,30379.00
PA,1975.50,30806.00
PA,1975.75,31264.00
PA,1976.00,31710.00
PA,1976.25,32185.00
PA,1976.50,32678.00
PA,1976.75,33128.00
PA,1977.00,33564.00
PA,1977.25,34098.00
PA,1977.50,34785.00
PA,1977.75,35536.00
PA,1978.00,36322.00
PA,1978.25,37123.00
PA,1978.50,37950.00
PA,1978.75,38806.00
PA,1979.00,39749.00
PA,1979.25,40769.00
PA,1979.50,41767.00
PA,1979.75,42633.00
PA,1980.00,43364.00
PA,1980.25,43952.00
PA,1980.50,44436.00
PA,1980.75,44921.00
PA,1981.00,45356.00
PA,1981.25,45747.00
PA,1981.50,46104.00
PA,1981.75,46421.00
PA,1982.00,46735.00
PA,1982.25,47130.00
PA,1982.50,47567.00
PA,1982.75,48020.00
PA,1983.00,48563.00
PA,1983.25,49224.00
PA,1983.50,49961.00
PA,1983.75,50726.00
PA,1984.00,51484.00
PA,1984.25,52249.00
PA,1984.50,53049.00
PA,1984.75,53872.00
PA,1985.00,54729.00
PA,1985.25,55664.00
PA,1985.50,56711.00
PA,1985.75,57881.00
PA,1986.00,59209.00
PA,1986.25,60754.00
PA,1986.50,62556.00
PA,1986.75,64629.00
PA,1987.00,66960.00
PA,1987.25,69520.00
PA,1987.50,72259.00
PA,1987.75,75072.00
PA,1988.00,77819.00
PA,1988.25,80408.00
PA,1988.50,82786.00
PA,1988.75,84860.00
PA,1989.00,86605.00
PA,1989.25,88081.00
PA,1989.50,89349.00
PA,1989.75,90446.00
PA,1990.00,91333.00
PA,1990.25,91996.00
PA,1990.50,92477.00
PA,1990.75,92999.00
PA,1991.00,93470.00
PA,1991.25,93956.00
PA,1991.50,94485.00
PA,1991.75,95097.00
PA,1992.00,95790.00
PA,1992.25,96509.00
PA,1992.50,97199.00
PA,1992.75,97861.00
PA,1993.00,98521.00
PA,1993.25,99192.00
PA,1993.50,99893.00
PA,1993.75,100608.00
PA,1994.00,101315.00
PA,1994.25,101962.00
PA,1994.50,102518.00
PA,1994.75,102977.00
PA,1995.00,103350.00
PA,1995.25,103710.00
PA,1995.50,104122.00
PA,1995.75,104587.00
PA,1996.00,105106.00
PA,1996.25,105673.00
PA,1996.50,106271.00
PA,1996.75,106882.00
PA,1997.00,107493.00
PA,1997.25,108127.00
PA,1997.50,108793.00
PA,1997.75,109539.00
PA,1998.00,110396.00
PA,1998.25,111373.00
PA,1998.50,112487.00
PA,1998.75,113727.00
PA,1999.00,115093.00
PA,1999.25,116552.00
PA,1999.50,118088.00
PA,1999.75,119708.00
PA,2000.00,121414.00
PA,2000.25,123225.00
PA,2000.50,125146.00
PA,2000.75,127196.00
PA,2001.00,129414.00
PA,2001.25,131811.00
PA,2001.50,134378.00
PA,2001.75,137112.00
PA,2002.00,140029.00
PA,2002.25,143158.00
PA,2002.50,146503.00
PA,2002.75,150063.00
PA,2003.00,153814.00
PA,2003.25,157708.00
PA,2003.50,161781.00
PA,2003.75,166087.00
PA,2004.00,170679.00
PA,2004.25,175634.00
PA,2004.50,180935.00
PA,2004.75,186491.00
PA,2005.00,192207.00
PA,2005.25,197972.00
PA,2005.50,203737.00
PA,2005.75,209316.00
PA,2006.00,214444.00
PA,2006.25,218948.00
PA,2006.50,222756.00
PA,2006.75,225954.00
PA,2007.00,228586.00
PA,2007.25,230629.00
PA,2007.50,232005.00
PA,2007.75,232634.00
PA,2008.00,232567.00
PA,2008.25,231852.00
PA,2008.50,230651.00
PA,2008.75,229240.00
PA,2009.00,227887.00
PA,2009.25,226857.00
PA,2009.50,226270.00
PA,2009.75,226066.00
PA,2010.00,226034.00
PA,2010.25,225877.00
PA,2010.50,225451.00
PA,2010.75,224848.00
PA,2011.00,224245.00
PA,2011.25,223709.00
PA,2011.50,223460.00
PA,2011.75,223539.00
PA,2012.00,224024.00
PA,2012.25,225029.00
PA,2012.50,226534.00
PA,2012.75,228503.00
PA,2013.00,230893.00
PA,2013.25,233525.00
PA,2013.50,236240.00
PA,2013.75,238878.00
PA,2014.00,241345.00
PA,2014.25,243703.00
PA,2014.50,246067.00
PA,2014.75,248392.00
PA,2015.00,250727.00
PA,2015.25,253141.00
PA,2015.50,255703.00
PA,2015.75,258407.00
PA,2016.00,261236.00
PA,2016.25,264164.00
RI,1975.25,29286.00
RI,1975.50,30081.00
RI,1975.75,30808.00
RI,1976.00,31461.00
RI,1976.25,32050.00
RI,1976.50,32646.00
RI,1976.75,33254.00
RI,1977.00,33874.00
RI,1977.25,34594.00
RI,1977.50,35503.00
RI,1977.75,36601.00
RI,1978.00,37842.00
RI,1978.25,39204.00
RI,1978.50,40683.00
RI,1978.75,42261.00
RI,1979.00,43911.00
RI,1979.25,45545.00
RI,1979.50,47126.00
RI,1979.75,48640.00
RI,1980.00,50034.00
RI,1980.25,51138.00
RI,1980.50,51959.00
RI,1980.75,52501.00
RI,1981.00,52869.00
RI,1981.25,53237.00
RI,1981.50,53657.00
RI,1981.75,53958.00
RI,1982.00,54268.00
RI,1982.25,54791.00
RI,1982.50,55616.00
RI,1982.75,56752.00
RI,1983.00,58184.00
RI,1983.25,59791.00
RI,1983.50,61498.00
RI,1983.75,63228.00
RI,1984.00,64839.00
RI,1984.25,66358.00
RI,1984.50,67975.00
RI,1984.75,69814.00
RI,1985.00,71911.00
RI,1985.25,74372.00
RI,1985.50,77314.00
RI,1985.75,80808.00
RI,1986.00,84969.00
RI,1986.25,89882.00
RI,1986.50,95727.00
RI,1986.75,102552.00
RI,1987.00,110172.00
RI,1987.25,118161.00
RI,1987.50,126077.00
RI,1987.75,133506.00
RI,1988.00,140015.00
RI,1988.25,145397.00
RI,1988.50,149632.00
RI,1988.75,152926.00
RI,1989.00,155545.00
RI,1989.25,157701.00
RI,1989.50,159493.00
RI,1989.75,160895.00
RI,1990.00,161715.00
RI,1990.25,161882.00
RI,1990.50,161511.00
RI,1990.75,159816.00
RI,1991.00,157880.00
RI,1991.25,155875.00
RI,1991.50,153878.00
RI,1991.75,152090.00
RI,1992.00,150636.00
RI,1992.25,149441.00
RI,1992.50,148412.00
RI,1992.75,147529.00
RI,1993.00,146666.00
RI,1993.25,145724.00
RI,1993.50,144834.00
RI,1993.75,144064.00
RI,1994.00,143452.00
RI,1994.25,142993.00
RI,1994.50,142581.00
RI,1994.75,142105.00
RI,1995.00,141590.00
RI,1995.25,141114.00
RI,1995.50,140612.00
RI,1995.75,140103.00
RI,1996.00,139611.00
RI,1996.25,139114.00
RI,1996.50,138667.00
RI,1996.75,138294.00
RI,1997.00,138025.00
RI,1997.25,137985.00
RI,1997.50,138178.00
RI,1997.75,138662.00
RI,1998.00,139517.00
RI,1998.25,140722.00
RI,1998.50,142234.00
RI,1998.75,144004.00
RI,1999.00,146051.00
RI,1999.25,148420.00
RI,1999.50,151149.00
RI,1999.75,154342.00
RI,2000.00,157947.00
RI,2000.25,161999.00
RI,2000.50,166565.00
RI,2000.75,171521.00
RI,2001.00,176851.00
RI,2001.25,182653.00
RI,2001.50,189088.00
RI,2001.75,196244.00
RI,2002.00,204141.00
RI,2002.25,212730.00
RI,2002.50,221876.00
RI,2002.75,231392.00
RI,2003.00,241081.00
RI,2003.25,250915.00
RI,2003.50,260938.00
RI,2003.75,271170.00
RI,2004.00,281689.00
RI,2004.25,292327.00
RI,2004.50,302767.00
RI,2004.75,312674.00
RI,2005.00,321515.00
RI,2005.25,328975.00
RI,2005.50,334560.00
RI,2005.75,338262.00
RI,2006.00,340145.00
RI,2006.25,340454.00
RI,2006.50,339250.00
RI,2006.75,336656.00
RI,2007.00,332917.00
RI,2007.25,328202.00
RI,2007.50,322797.00
RI,2007.75,316705.00
RI,2008.00,309913.00
RI,2008.25,302523.00
RI,2008.50,294962.00
RI,2008.75,287811.00
RI,2009.00,281681.00
RI,2009.25,276677.00
RI,2009.50,272264.00
RI,2009.75,268536.00
RI,2010.00,265151.00
RI,2010.25,261990.00
RI,2010.50,259100.00
RI,2010.75,256250.00
RI,2011.00,253158.00
RI,2011.25,249865.00
RI,2011.50,246612.00
RI,2011.75,243828.00
RI,2012.00,241824.00
RI,2012.25,240619.00
RI,2012.50,240016.00
RI,2012.75,240023.00
RI,2013.00,240753.00
RI,2013.25,242132.00
RI,2013.50,244176.00
RI,2013.75,246478.00
RI,2014.00,248800.00
RI,2014.25,251283.00
RI,2014.50,253513.00
RI,2014.75,255567.00
RI,2015.00,257491.00
RI,2015.25,259412.00
RI,2015.50,261352.00
RI,2015.75,263399.00
RI,2016.00,265460.00
RI,2016.25,267431.00
SC,1975.25,25998.00
SC,1975.50,26039.00
SC,1975.75,26163.00
SC,1976.00,26406.00
SC,1976.25,26812.00
SC,1976.50,27351.00
SC,1976.75,27896.00
SC,1977.00,28454.00
SC,1977.25,29065.00
SC,1977.50,29777.00
SC,1977.75,30548.00
SC,1978.00,31352.00
SC,1978.25,32192.00
SC,1978.50,33120.00
SC,1978.75,34097.00
SC,1979.00,35116.00
SC,1979.25,36168.00
SC,1979.50,37215.00
SC,1979.75,38256.00
SC,1980.00,39308.00
SC,1980.25,40385.00
SC,1980.50,41523.00
SC,1980.75,42693.00
SC,1981.00,43839.00
SC,1981.25,45007.00
SC,1981.50,46110.00
SC,1981.75,47075.00
SC,1982.00,47889.00
SC,1982.25,48620.00
SC,1982.50,49283.00
SC,1982.75,49914.00
SC,1983.00,50489.00
SC,1983.25,51017.00
SC,1983.50,51493.00
SC,1983.75,51980.00
SC,1984.00,52494.00
SC,1984.25,53106.00
SC,1984.50,53744.00
SC,1984.75,54447.00
SC,1985.00,55278.00
SC,1985.25,56169.00
SC,1985.50,57057.00
SC,1985.75,57951.00
SC,1986.00,58883.00
SC,1986.25,59885.00
SC,1986.50,60930.00
SC,1986.75,62008.00
SC,1987.00,63098.00
SC,1987.25,64160.00
SC,1987.50,65159.00
SC,1987.75,66105.00
SC,1988.00,67048.00
SC,1988.25,68026.00
SC,1988.50,69020.00
SC,1988.75,70012.00
SC,1989.00,71010.00
SC,1989.25,72036.00
SC,1989.50,73078.00
SC,1989.75,74133.00
SC,1990.00,75149.00
SC,1990.25,76116.00
SC,1990.50,77024.00
SC,1990.75,77859.00
SC,1991.00,78660.00
SC,1991.25,79485.00
SC,1991.50,80336.00
SC,1991.75,81209.00
SC,1992.00,82106.00
SC,1992.25,83029.00
SC,1992.50,83967.00
SC,1992.75,84917.00
SC,1993.00,85871.00
SC,1993.25,86831.00
SC,1993.50,87845.00
SC,1993.75,88940.00
SC,1994.00,90087.00
SC,1994.25,91264.00
SC,1994.50,92450.00
SC,1994.75,93628.00
SC,1995.00,94830.00
SC,1995.25,96060.00
SC,1995.50,97302.00
SC,1995.75,98576.00
SC,1996.00,99918.00
SC,1996.25,101380.00
SC,1996.50,102912.00
SC,1996.75,104473.00
SC,1997.00,106037.00
SC,1997.25,107528.00
SC,1997.50,108993.00
SC,1997.75,110521.00
SC,1998.00,112177.00
SC,1998.25,113973.00
SC,1998.50,115913.00
SC,1998.75,117981.00
SC,1999.00,120153.00
SC,1999.25,122399.00
SC,1999.50,124689.00
SC,1999.75,126957.00
SC,2000.00,129170.00
SC,2000.25,131325.00
SC,2000.50,133410.00
SC,2000.75,135394.00
SC,2001.00,137299.00
SC,2001.25,139158.00
SC,2001.50,140969.00
SC,2001.75,142756.00
SC,2002.00,144539.00
SC,2002.25,146337.00
SC,2002.50,148114.00
SC,2002.75,149913.00
SC,2003.00,151762.00
SC,2003.25,153687.00
SC,2003.50,155780.00
SC,2003.75,158069.00
SC,2004.00,160595.00
SC,2004.25,163411.00
SC,2004.50,166493.00
SC,2004.75,169863.00
SC,2005.00,173479.00
SC,2005.25,177376.00
SC,2005.50,181581.00
SC,2005.75,186039.00
SC,2006.00,190606.00
SC,2006.25,195051.00
SC,2006.50,199278.00
SC,2006.75,203203.00
SC,2007.00,206776.00
SC,2007.25,209823.00
SC,2007.50,212245.00
SC,2007.75,213907.00
SC,2008.00,214784.00
SC,2008.25,214945.00
